comunidad|provincia|municipio|partido|votos|porcentaje
andalucia|almeria|Fiñana|PODEMOS|9|0.88
andalucia|almeria|Fines|FO|3|0.39
andalucia|almeria|Fines|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|62|8.07
andalucia|almeria|Fines|IZQESP|0|0
andalucia|almeria|Fines|PP|324|42.18
andalucia|almeria|Fines|PSOE|245|31.9
andalucia|almeria|Fines|VOX|89|11.58
andalucia|almeria|Fines|SUMAR|19|2.47
andalucia|almeria|Fines|PODEMOS|5|0.65
andalucia|almeria|Fondón|FO|3|0.58
andalucia|almeria|Fondón|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|21|4.12
andalucia|almeria|Fondón|IZQESP|0|0
andalucia|almeria|Fondón|PP|213|41.84
andalucia|almeria|Fondón|PSOE|172|33.79
andalucia|almeria|Fondón|VOX|52|10.21
andalucia|almeria|Fondón|SUMAR|14|2.75
andalucia|almeria|Fondón|PODEMOS|9|1.76
andalucia|almeria|Gádor|FO|2|0.16
andalucia|almeria|Gádor|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|59|4.93
andalucia|almeria|Gádor|IZQESP|1|0.08
andalucia|almeria|Gádor|PP|520|43.47
andalucia|almeria|Gádor|PSOE|406|33.94
andalucia|almeria|Gádor|VOX|148|12.37
andalucia|almeria|Gádor|SUMAR|20|1.67
andalucia|almeria|Gádor|PODEMOS|16|1.33
andalucia|almeria|Garrucha|FO|7|0.29
andalucia|almeria|Garrucha|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|140|5.86
andalucia|almeria|Garrucha|IZQESP|1|0.04
andalucia|almeria|Garrucha|PP|990|41.47
andalucia|almeria|Garrucha|PSOE|745|31.21
andalucia|almeria|Garrucha|VOX|326|13.65
andalucia|almeria|Garrucha|SUMAR|43|1.8
andalucia|almeria|Garrucha|PODEMOS|56|2.34
andalucia|almeria|Gérgal|FO|0|0
andalucia|almeria|Gérgal|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|12|3.7
andalucia|almeria|Gérgal|IZQESP|0|0
andalucia|almeria|Gérgal|PP|115|35.49
andalucia|almeria|Gérgal|PSOE|136|41.97
andalucia|almeria|Gérgal|VOX|43|13.27
andalucia|almeria|Gérgal|SUMAR|3|0.92
andalucia|almeria|Gérgal|PODEMOS|4|1.23
andalucia|almeria|Huécija|FO|1|0.32
andalucia|almeria|Huécija|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|11|3.57
andalucia|almeria|Huécija|IZQESP|0|0
andalucia|almeria|Huécija|PP|146|47.4
andalucia|almeria|Huécija|PSOE|89|28.89
andalucia|almeria|Huécija|VOX|35|11.36
andalucia|almeria|Huécija|SUMAR|5|1.62
andalucia|almeria|Huécija|PODEMOS|4|1.29
andalucia|almeria|Huércal-Overa|FO|26|0.41
andalucia|almeria|Huércal-Overa|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|318|5.09
andalucia|almeria|Huércal-Overa|IZQESP|4|0.06
andalucia|almeria|Huércal-Overa|PP|3.235|51.85
andalucia|almeria|Huércal-Overa|PSOE|1.601|25.66
andalucia|almeria|Huércal-Overa|VOX|778|12.47
andalucia|almeria|Huércal-Overa|SUMAR|80|1.28
andalucia|almeria|Huércal-Overa|PODEMOS|61|0.97
andalucia|almeria|Huércal de Almería|FO|39|0.65
andalucia|almeria|Huércal de Almería|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|633|10.61
