comunidad|provincia|municipio|partido|votos|porcentaje
cantabria|cantabria|Medio Cudeyo|FO|6|0.17
cantabria|cantabria|Medio Cudeyo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|264|7.59
cantabria|cantabria|Medio Cudeyo|IZQESP|8|0.23
cantabria|cantabria|Medio Cudeyo|PP|1.654|47.56
cantabria|cantabria|Medio Cudeyo|PSOE|901|25.91
cantabria|cantabria|Medio Cudeyo|VOX|342|9.83
cantabria|cantabria|Medio Cudeyo|SUMAR|100|2.87
cantabria|cantabria|Medio Cudeyo|PODEMOS|66|1.89
cantabria|cantabria|Meruelo|FO|4|0.45
cantabria|cantabria|Meruelo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|44|4.97
cantabria|cantabria|Meruelo|IZQESP|0|0
cantabria|cantabria|Meruelo|PP|483|54.63
cantabria|cantabria|Meruelo|PSOE|162|18.32
cantabria|cantabria|Meruelo|VOX|118|13.34
cantabria|cantabria|Meruelo|SUMAR|16|1.8
cantabria|cantabria|Meruelo|PODEMOS|19|2.14
cantabria|cantabria|Miengo|FO|11|0.49
cantabria|cantabria|Miengo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|155|6.93
cantabria|cantabria|Miengo|IZQESP|4|0.17
cantabria|cantabria|Miengo|PP|951|42.53
cantabria|cantabria|Miengo|PSOE|678|30.32
cantabria|cantabria|Miengo|VOX|217|9.7
cantabria|cantabria|Miengo|SUMAR|88|3.93
cantabria|cantabria|Miengo|PODEMOS|50|2.23
cantabria|cantabria|Miera|FO|0|0
cantabria|cantabria|Miera|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|7|3.53
cantabria|cantabria|Miera|IZQESP|0|0
cantabria|cantabria|Miera|PP|76|38.38
cantabria|cantabria|Miera|PSOE|79|39.89
cantabria|cantabria|Miera|VOX|23|11.61
cantabria|cantabria|Miera|SUMAR|7|3.53
cantabria|cantabria|Miera|PODEMOS|0|0
cantabria|cantabria|Molledo|FO|2|0.28
cantabria|cantabria|Molledo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|16|2.31
cantabria|cantabria|Molledo|IZQESP|1|0.14
cantabria|cantabria|Molledo|PP|225|32.6
cantabria|cantabria|Molledo|PSOE|305|44.2
cantabria|cantabria|Molledo|VOX|71|10.28
cantabria|cantabria|Molledo|SUMAR|20|2.89
cantabria|cantabria|Molledo|PODEMOS|18|2.6
cantabria|cantabria|Noja|FO|2|0.19
cantabria|cantabria|Noja|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|60|5.75
