comunidad|provincia|municipio|partido|votos|porcentaje
cyl|leon|Corbillos de los Oteros|IZQESP|0|0
cyl|leon|Corbillos de los Oteros|PP|38|52.05
cyl|leon|Corbillos de los Oteros|PSOE|19|26.02
cyl|leon|Corbillos de los Oteros|VOX|8|10.95
cyl|leon|Corbillos de los Oteros|SUMAR|1|1.36
cyl|leon|Corbillos de los Oteros|PODEMOS|1|1.36
cyl|leon|Corullón|FO|0|0
cyl|leon|Corullón|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|5|1.37
cyl|leon|Corullón|IZQESP|0|0
cyl|leon|Corullón|PP|132|36.36
cyl|leon|Corullón|PSOE|190|52.34
cyl|leon|Corullón|VOX|10|2.75
cyl|leon|Corullón|SUMAR|7|1.92
cyl|leon|Corullón|PODEMOS|9|2.47
cyl|leon|Crémenes|FO|0|0
cyl|leon|Crémenes|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|12|4.83
cyl|leon|Crémenes|IZQESP|1|0.4
cyl|leon|Crémenes|PP|97|39.11
cyl|leon|Crémenes|PSOE|91|36.69
cyl|leon|Crémenes|VOX|28|11.29
cyl|leon|Crémenes|SUMAR|9|3.62
cyl|leon|Crémenes|PODEMOS|4|1.61
cyl|leon|Cuadros|FO|4|0.42
cyl|leon|Cuadros|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|51|5.41
cyl|leon|Cuadros|IZQESP|1|0.1
cyl|leon|Cuadros|PP|385|40.87
cyl|leon|Cuadros|PSOE|256|27.17
cyl|leon|Cuadros|VOX|135|14.33
cyl|leon|Cuadros|SUMAR|35|3.71
cyl|leon|Cuadros|PODEMOS|21|2.22
cyl|leon|Cubillas de los Oteros|FO|0|0
cyl|leon|Cubillas de los Oteros|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|2.77
cyl|leon|Cubillas de los Oteros|IZQESP|0|0
cyl|leon|Cubillas de los Oteros|PP|27|37.5
cyl|leon|Cubillas de los Oteros|PSOE|23|31.94
cyl|leon|Cubillas de los Oteros|VOX|8|11.11
cyl|leon|Cubillas de los Oteros|SUMAR|5|6.94
cyl|leon|Cubillas de los Oteros|PODEMOS|3|4.16
cyl|leon|Cubillas de Rueda|FO|0|0
cyl|leon|Cubillas de Rueda|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|17|8.5
cyl|leon|Cubillas de Rueda|IZQESP|0|0
cyl|leon|Cubillas de Rueda|PP|99|49.5
cyl|leon|Cubillas de Rueda|PSOE|49|24.5
cyl|leon|Cubillas de Rueda|VOX|25|12.5
cyl|leon|Cubillas de Rueda|SUMAR|2|1
cyl|leon|Cubillas de Rueda|PODEMOS|2|1
cyl|leon|Cubillos del Sil|FO|1|0.14
cyl|leon|Cubillos del Sil|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|10|1.44
cyl|leon|Cubillos del Sil|IZQESP|0|0
cyl|leon|Cubillos del Sil|PP|228|32.94
cyl|leon|Cubillos del Sil|PSOE|320|46.24
cyl|leon|Cubillos del Sil|VOX|62|8.95
cyl|leon|Cubillos del Sil|SUMAR|27|3.9
cyl|leon|Cubillos del Sil|PODEMOS|28|4.04
cyl|leon|Destriana|FO|0|0
cyl|leon|Destriana|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|7|3.39
cyl|leon|Destriana|IZQESP|0|0
cyl|leon|Destriana|PP|122|59.22
cyl|leon|Destriana|PSOE|46|22.33
cyl|leon|Destriana|VOX|19|9.22
cyl|leon|Destriana|SUMAR|2|0.97
cyl|leon|Destriana|PODEMOS|3|1.45
cyl|leon|El Burgo Ranero|FO|1|0.3
cyl|leon|El Burgo Ranero|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|17|5.26
cyl|leon|El Burgo Ranero|IZQESP|0|0
cyl|leon|El Burgo Ranero|PP|140|43.34
cyl|leon|El Burgo Ranero|PSOE|88|27.24
cyl|leon|El Burgo Ranero|VOX|46|14.24
cyl|leon|El Burgo Ranero|SUMAR|10|3.09
cyl|leon|El Burgo Ranero|PODEMOS|9|2.78
cyl|leon|Encinedo|FO|0|0
cyl|leon|Encinedo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|1.11
cyl|leon|Encinedo|IZQESP|0|0
cyl|leon|Encinedo|PP|122|68.15
cyl|leon|Encinedo|PSOE|28|15.64
cyl|leon|Encinedo|VOX|24|13.4
cyl|leon|Encinedo|SUMAR|0|0
cyl|leon|Encinedo|PODEMOS|1|0.55
cyl|leon|Escobar de Campos|FO|0|0
