comunidad|provincia|municipio|partido|votos|porcentaje
cylm|cuenca|Buciegas|PP|10|66.66
cylm|cuenca|Buciegas|PSOE|4|26.66
cylm|cuenca|Buciegas|VOX|1|6.66
cylm|cuenca|Buciegas|SUMAR|0|0
cylm|cuenca|Buciegas|PODEMOS|0|0
cylm|cuenca|Buenache de Alarcón|FO|1|0.54
cylm|cuenca|Buenache de Alarcón|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|6|3.27
cylm|cuenca|Buenache de Alarcón|IZQESP|0|0
cylm|cuenca|Buenache de Alarcón|PP|97|53
cylm|cuenca|Buenache de Alarcón|PSOE|56|30.6
cylm|cuenca|Buenache de Alarcón|VOX|18|9.83
cylm|cuenca|Buenache de Alarcón|SUMAR|1|0.54
cylm|cuenca|Buenache de Alarcón|PODEMOS|0|0
cylm|cuenca|Buenache de la Sierra|FO|0|0
cylm|cuenca|Buenache de la Sierra|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|3|5.88
cylm|cuenca|Buenache de la Sierra|IZQESP|0|0
cylm|cuenca|Buenache de la Sierra|PP|27|52.94
cylm|cuenca|Buenache de la Sierra|PSOE|5|9.8
cylm|cuenca|Buenache de la Sierra|VOX|11|21.56
cylm|cuenca|Buenache de la Sierra|SUMAR|1|1.96
cylm|cuenca|Buenache de la Sierra|PODEMOS|1|1.96
cylm|cuenca|Buendía|FO|1|0.46
cylm|cuenca|Buendía|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|11|5.16
cylm|cuenca|Buendía|IZQESP|0|0
cylm|cuenca|Buendía|PP|80|37.55
cylm|cuenca|Buendía|PSOE|78|36.61
cylm|cuenca|Buendía|VOX|29|13.61
cylm|cuenca|Buendía|SUMAR|1|0.46
cylm|cuenca|Buendía|PODEMOS|3|1.4
cylm|cuenca|Campillo de Altobuey|FO|0|0
cylm|cuenca|Campillo de Altobuey|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|9|1.42
cylm|cuenca|Campillo de Altobuey|IZQESP|0|0
cylm|cuenca|Campillo de Altobuey|PP|212|33.49
cylm|cuenca|Campillo de Altobuey|PSOE|329|51.97
cylm|cuenca|Campillo de Altobuey|VOX|46|7.26
cylm|cuenca|Campillo de Altobuey|SUMAR|10|1.57
cylm|cuenca|Campillo de Altobuey|PODEMOS|10|1.57
cylm|cuenca|Campillos-Paravientos|FO|0|0
cylm|cuenca|Campillos-Paravientos|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|5|8.19
cylm|cuenca|Campillos-Paravientos|IZQESP|0|0
cylm|cuenca|Campillos-Paravientos|PP|31|50.81
cylm|cuenca|Campillos-Paravientos|PSOE|10|16.39
cylm|cuenca|Campillos-Paravientos|VOX|8|13.11
cylm|cuenca|Campillos-Paravientos|SUMAR|0|0
cylm|cuenca|Campillos-Paravientos|PODEMOS|1|1.63
cylm|cuenca|Campillos-Sierra|FO|0|0
cylm|cuenca|Campillos-Sierra|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
cylm|cuenca|Campillos-Sierra|IZQESP|0|0
cylm|cuenca|Campillos-Sierra|PP|11|52.38
