comunidad|provincia|municipio|partido|votos|porcentaje
cylm|albacete|Minaya|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|19|2.95
cylm|albacete|Minaya|IZQESP|0|0
cylm|albacete|Minaya|PP|321|50
cylm|albacete|Minaya|PSOE|196|30.52
cylm|albacete|Minaya|VOX|68|10.59
cylm|albacete|Minaya|SUMAR|2|0.31
cylm|albacete|Minaya|PODEMOS|9|1.4
cylm|albacete|Molinicos|FO|0|0
cylm|albacete|Molinicos|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|9|2.3
cylm|albacete|Molinicos|IZQESP|1|0.25
cylm|albacete|Molinicos|PP|134|34.35
cylm|albacete|Molinicos|PSOE|176|45.12
cylm|albacete|Molinicos|VOX|39|10
cylm|albacete|Molinicos|SUMAR|14|3.58
cylm|albacete|Molinicos|PODEMOS|7|1.79
cylm|albacete|Montalvos|FO|0|0
cylm|albacete|Montalvos|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|3|6.81
cylm|albacete|Montalvos|IZQESP|0|0
cylm|albacete|Montalvos|PP|21|47.72
cylm|albacete|Montalvos|PSOE|12|27.27
cylm|albacete|Montalvos|VOX|5|11.36
cylm|albacete|Montalvos|SUMAR|0|0
cylm|albacete|Montalvos|PODEMOS|0|0
cylm|albacete|Montealegre del Castillo|FO|1|0.12
cylm|albacete|Montealegre del Castillo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|34|4.27
cylm|albacete|Montealegre del Castillo|IZQESP|1|0.12
cylm|albacete|Montealegre del Castillo|PP|456|57.35
cylm|albacete|Montealegre del Castillo|PSOE|161|20.25
cylm|albacete|Montealegre del Castillo|VOX|103|12.95
cylm|albacete|Montealegre del Castillo|SUMAR|5|0.62
cylm|albacete|Montealegre del Castillo|PODEMOS|7|0.88
cylm|albacete|Motilleja|FO|1|0.33
cylm|albacete|Motilleja|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|25|8.25
cylm|albacete|Motilleja|IZQESP|0|0
cylm|albacete|Motilleja|PP|110|36.3
cylm|albacete|Motilleja|PSOE|117|38.61
cylm|albacete|Motilleja|VOX|37|12.21
cylm|albacete|Motilleja|SUMAR|5|1.65
cylm|albacete|Motilleja|PODEMOS|0|0
cylm|albacete|Munera|FO|4|0.27
cylm|albacete|Munera|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|53|3.61
cylm|albacete|Munera|IZQESP|0|0
cylm|albacete|Munera|PP|538|36.64
cylm|albacete|Munera|PSOE|561|38.21
cylm|albacete|Munera|VOX|215|14.64
cylm|albacete|Munera|SUMAR|47|3.2
cylm|albacete|Munera|PODEMOS|22|1.49
cylm|albacete|Navas de Jorquera|FO|0|0
cylm|albacete|Navas de Jorquera|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|16|6.4
cylm|albacete|Navas de Jorquera|IZQESP|0|0
cylm|albacete|Navas de Jorquera|PP|123|49.2
cylm|albacete|Navas de Jorquera|PSOE|55|22
cylm|albacete|Navas de Jorquera|VOX|30|12
cylm|albacete|Navas de Jorquera|SUMAR|16|6.4
cylm|albacete|Navas de Jorquera|PODEMOS|1|0.4
cylm|albacete|Nerpio|FO|0|0
cylm|albacete|Nerpio|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|13|2.84
cylm|albacete|Nerpio|IZQESP|1|0.21
cylm|albacete|Nerpio|PP|128|28
cylm|albacete|Nerpio|PSOE|232|50.76
cylm|albacete|Nerpio|VOX|41|8.97
cylm|albacete|Nerpio|SUMAR|15|3.28
cylm|albacete|Nerpio|PODEMOS|5|1.09
cylm|albacete|Ontur|FO|0|0
cylm|albacete|Ontur|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|18|2
cylm|albacete|Ontur|IZQESP|0|0
cylm|albacete|Ontur|PP|367|40.95
cylm|albacete|Ontur|PSOE|348|38.83
cylm|albacete|Ontur|VOX|135|15.06
cylm|albacete|Ontur|SUMAR|4|0.44
cylm|albacete|Ontur|PODEMOS|5|0.55
cylm|albacete|Ossa de Montiel|FO|4|0.43
cylm|albacete|Ossa de Montiel|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|34|3.69
cylm|albacete|Ossa de Montiel|IZQESP|2|0.21
cylm|albacete|Ossa de Montiel|PP|265|28.77
cylm|albacete|Ossa de Montiel|PSOE|465|50.48
cylm|albacete|Ossa de Montiel|VOX|76|8.25
cylm|albacete|Ossa de Montiel|SUMAR|33|3.58
cylm|albacete|Ossa de Montiel|PODEMOS|19|2.06
cylm|albacete|Paterna del Madera|FO|0|0
cylm|albacete|Paterna del Madera|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|8|5.03
cylm|albacete|Paterna del Madera|IZQESP|1|0.62
cylm|albacete|Paterna del Madera|PP|51|32.07
cylm|albacete|Paterna del Madera|PSOE|82|51.57
cylm|albacete|Paterna del Madera|VOX|8|5.03
cylm|albacete|Paterna del Madera|SUMAR|0|0
cylm|albacete|Paterna del Madera|PODEMOS|4|2.51
cylm|albacete|Peñas de San Pedro|FO|0|0
cylm|albacete|Peñas de San Pedro|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|35|4.81
cylm|albacete|Peñas de San Pedro|IZQESP|0|0
cylm|albacete|Peñas de San Pedro|PP|415|57.08
cylm|albacete|Peñas de San Pedro|PSOE|176|24.2
cylm|albacete|Peñas de San Pedro|VOX|73|10.04
cylm|albacete|Peñas de San Pedro|SUMAR|10|1.37
cylm|albacete|Peñas de San Pedro|PODEMOS|5|0.68
cylm|albacete|Peñascosa|FO|1|0.62
